16/08/2026                                                                                          Página 1



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
HG113/Moor                    574337    BH   BH.G    100574345  574345    Infinity /                                                  
HG113/Natu                    436313    BH   BH.G    100436354  436354    The nature of time /                                        
HG113/Nava                    1223758   BH   BH.G    102303986  1800465   Disciplinas, saberes y prácticas : filosofía natural, matemá


16/08/2026                                                                                          Página 82



Signatura            Supl.    NA        Suc. Loc.    Cod./Bar.  NEA       Título
-------------------  -------- --------  ---- ------  ---------- --------  ------------------------------------------------------------
HG113/Onfr                    2090004   BH   BH.G    102346257  1845011   Cosmos : una ontología materialista /                       
HG113/Papp                    718961    BH   BH.G    100718967  718967    La doble faz del mundo físico /                             
HG113/Phil                    683600    BH   BH.G    100683607  683607    The philosophy of time /                                    
HG113/Prig                    932515    BH   BH.G    100932517  932517    Las leyes del caos /                                        
HG113/Prig                    166468    BH   BH.G    100258295  258295    Entre el tiempo y la eternidad /                            
HG113/Purc                    838922    BH   BH.G    100838928  838928    The mystic spiral : journey of the Soul /                   
HG113/Pyle                    1102389   BH   BH.G    102120570  1631800   Atomism and its critics : from Democritus to Newton /       
HG113/Rand                    2076518   BH   BH.G    102326341  1824745   La materia oscura y los dinosaurios : la sorprendente interc
HG113/Ray                     484383    BH   BH.G    100484384  484384    Time, space and philosophy /                                
HG113/Redo                    1174252   BH   BH.G    102203125  1728504   Historias del tiempo /                                      
HG113/Repi                    1037793   BH   BH.G    102031464  1529475   Uomini capovolti : le piante nel pensiero dei Greci /       
HG113/Riba                    939311    BH   BH.G    100939323  939323    Biografía del vacío : su historia filosófica y científica de
HG113/Rosz                    765303    BH   BH.G    100765311  765311    The voice of Earth /                                        
HG113/Sabu                    2130540   BH   BH.G    102406118  1905251   The true medicine /                                         
HG113/Satt                    1121294   BH   BH.G    102140030  1653848   The language and reality of time /                          
HG113/Sche                    961453    BH   BH.G    100971418  971418    Escritos sobre filosofía de la naturaleza /                 
HG113/Sche                    961453    BH   BH.G    102055823  1557508   Escritos sobre filosofía de la naturaleza /                 
HG113/Side                    1121641   BH   BH.G    102141756  1654407   Four-dimensionalism : an ontology of persistence and time / 
HG113/Sora                    100848    BH   BH.G    100100857  100857    Time, creation and the continuum : theories in antiquity and
HG113/Soto                    2124568   BH   BH.G    102399636  1896605   Leyes de la Naturaleza : historia, filosofía y ciencias /   
HG113/Soto                    2124568   BH   BH.G    102399637  1896606   Leyes de la Naturaleza : historia, filosofía y ciencias /   
HG113/Szam                    47041     BH   BH.G    100047046  47046     Las dimensiones gemelas : la invención del tiempo y del espa
HG113/Tarn                    1148264   BH   BH.G    102172026  1692658   Cosmos y psique : indicios para una nueva visión del mundo /
HG113/Tiem                    843378    BH   BH.G    100843397  843397    El tiempo : tiempo, relatividad y saberes /                 
HG113/Time                    894382    BH   BH.G    100894385  894385    Time's arrows today : recent physical and philosophical work
HG113/Toul                    98331     BH   BH.G    100098337  98337     The return to cosmology : postmodern science and the theolog
HG113/Wess                    574464    BH   BH.G    100574479  574479    Cosmos and metacosmos /                                     
